,Date,year,Month,Weak,Count
4014,2017-03-25,2017,3,Saturday,33
4249,2017-03-26,2017,3,Sunday,26
7738,2017-03-26,2017,3,Sunday,26
29844,2017-03-26,2017,3,Sunday,26
17485,2017-03-26,2017,3,Sunday,26
2995,2017-03-26,2017,3,Sunday,26
9391,2017-03-26,2017,3,Sunday,26
18752,2017-03-26,2017,3,Sunday,26
4463,2017-03-26,2017,3,Sunday,26
9851,2017-03-26,2017,3,Sunday,26
26468,2017-03-26,2017,3,Sunday,26
28125,2017-03-26,2017,3,Sunday,26
29604,2017-03-26,2017,3,Sunday,26
18785,2017-03-26,2017,3,Sunday,26
26230,2017-03-26,2017,3,Sunday,26
14343,2017-03-26,2017,3,Sunday,26
5313,2017-03-26,2017,3,Sunday,26
22324,2017-03-26,2017,3,Sunday,26
16251,2017-03-26,2017,3,Sunday,26
545,2017-03-26,2017,3,Sunday,26
30770,2017-03-26,2017,3,Sunday,26
17080,2017-03-26,2017,3,Sunday,26
15736,2017-03-26,2017,3,Sunday,26
19658,2017-03-26,2017,3,Sunday,26
5360,2017-03-26,2017,3,Sunday,26
7856,2017-03-26,2017,3,Sunday,26
22307,2017-03-26,2017,3,Sunday,26
16573,2017-03-27,2017,3,Monday,13
27477,2017-03-27,2017,3,Monday,13
30462,2017-03-27,2017,3,Monday,13
1407,2017-03-27,2017,3,Monday,13
2076,2017-03-27,2017,3,Monday,13
17889,2017-03-27,2017,3,Monday,13
8963,2017-03-27,2017,3,Monday,13
1559,2017-03-27,2017,3,Monday,13
18886,2017-03-27,2017,3,Monday,13
24401,2017-03-27,2017,3,Monday,13
15987,2017-03-27,2017,3,Monday,13
22611,2017-03-27,2017,3,Monday,13
11354,2017-03-27,2017,3,Monday,13
6669,2017-03-28,2017,3,Tuesday,11
145,2017-03-28,2017,3,Tuesday,11
2262,2017-03-28,2017,3,Tuesday,11
12806,2017-03-28,2017,3,Tuesday,11
21769,2017-03-28,2017,3,Tuesday,11
6642,2017-03-28,2017,3,Tuesday,11
11595,2017-03-28,2017,3,Tuesday,11
1311,2017-03-28,2017,3,Tuesday,11
1819,2017-03-28,2017,3,Tuesday,11
21669,2017-03-28,2017,3,Tuesday,11
27722,2017-03-28,2017,3,Tuesday,11
23115,2017-03-29,2017,3,Wednesday,9
29156,2017-03-29,2017,3,Wednesday,9
519,2017-03-29,2017,3,Wednesday,9
16386,2017-03-29,2017,3,Wednesday,9
28497,2017-03-29,2017,3,Wednesday,9
20637,2017-03-29,2017,3,Wednesday,9
30712,2017-03-29,2017,3,Wednesday,9
12087,2017-03-29,2017,3,Wednesday,9
13286,2017-03-29,2017,3,Wednesday,9
12219,2017-03-30,2017,3,Thursday,14
28273,2017-03-30,2017,3,Thursday,14
21621,2017-03-30,2017,3,Thursday,14
10487,2017-03-30,2017,3,Thursday,14
15929,2017-03-30,2017,3,Thursday,14
28808,2017-03-30,2017,3,Thursday,14
13929,2017-03-30,2017,3,Thursday,14
7888,2017-03-30,2017,3,Thursday,14
15981,2017-03-30,2017,3,Thursday,14
13608,2017-03-30,2017,3,Thursday,14
11624,2017-03-30,2017,3,Thursday,14
3633,2017-03-30,2017,3,Thursday,14
29647,2017-03-30,2017,3,Thursday,14
23223,2017-03-30,2017,3,Thursday,14
181,2017-03-31,2017,3,Friday,24
23008,2017-03-31,2017,3,Friday,24
28020,2017-03-31,2017,3,Friday,24
23570,2017-03-31,2017,3,Friday,24
25623,2017-03-31,2017,3,Friday,24
9501,2017-03-31,2017,3,Friday,24
21333,2017-03-31,2017,3,Friday,24
26711,2017-03-31,2017,3,Friday,24
3941,2017-03-31,2017,3,Friday,24
15156,2017-03-31,2017,3,Friday,24
16668,2017-03-31,2017,3,Friday,24
19328,2017-03-31,2017,3,Friday,24
19005,2017-03-31,2017,3,Friday,24
24778,2017-03-31,2017,3,Friday,24
2622,2017-03-31,2017,3,Friday,24
10173,2017-03-31,2017,3,Friday,24
29513,2017-03-31,2017,3,Friday,24
12953,2017-03-31,2017,3,Friday,24
22187,2017-03-31,2017,3,Friday,24
7614,2017-03-31,2017,3,Friday,24
918,2017-03-31,2017,3,Friday,24
18693,2017-03-31,2017,3,Friday,24
12764,2017-03-31,2017,3,Friday,24
19741,2017-03-31,2017,3,Friday,24
5287,2017-04-01,2017,4,Saturday,39
14198,2017-04-01,2017,4,Saturday,39
25824,2017-04-01,2017,4,Saturday,39
71,2017-04-01,2017,4,Saturday,39
1433,2017-04-01,2017,4,Saturday,39
17368,2017-04-01,2017,4,Saturday,39
12317,2017-04-01,2017,4,Saturday,39
25180,2017-04-01,2017,4,Saturday,39
18388,2017-04-01,2017,4,Saturday,39
26561,2017-04-01,2017,4,Saturday,39
15607,2017-04-01,2017,4,Saturday,39
2871,2017-04-01,2017,4,Saturday,39
30011,2017-04-01,2017,4,Saturday,39
23775,2017-04-01,2017,4,Saturday,39
1810,2017-04-01,2017,4,Saturday,39
15556,2017-04-01,2017,4,Saturday,39
3552,2017-04-01,2017,4,Saturday,39
17611,2017-04-01,2017,4,Saturday,39
20260,2017-04-01,2017,4,Saturday,39
15825,2017-04-01,2017,4,Saturday,39
30824,2017-04-01,2017,4,Saturday,39
16776,2017-04-01,2017,4,Saturday,39
7883,2017-04-01,2017,4,Saturday,39
16595,2017-04-01,2017,4,Saturday,39
8719,2017-04-01,2017,4,Saturday,39
12401,2017-04-01,2017,4,Saturday,39
29209,2017-04-01,2017,4,Saturday,39
8717,2017-04-01,2017,4,Saturday,39
10394,2017-04-01,2017,4,Saturday,39
1081,2017-04-01,2017,4,Saturday,39
10667,2017-04-01,2017,4,Saturday,39
10845,2017-04-01,2017,4,Saturday,39
19055,2017-04-01,2017,4,Saturday,39
14424,2017-04-01,2017,4,Saturday,39
21125,2017-04-01,2017,4,Saturday,39
30498,2017-04-01,2017,4,Saturday,39
30998,2017-04-01,2017,4,Saturday,39
16532,2017-04-01,2017,4,Saturday,39
26621,2017-04-01,2017,4,Saturday,39
2178,2017-04-02,2017,4,Sunday,29
14584,2017-04-02,2017,4,Sunday,29
23093,2017-04-02,2017,4,Sunday,29
24188,2017-04-02,2017,4,Sunday,29
1911,2017-04-02,2017,4,Sunday,29
23827,2017-04-02,2017,4,Sunday,29
24960,2017-04-02,2017,4,Sunday,29
5475,2017-04-02,2017,4,Sunday,29
7610,2017-04-02,2017,4,Sunday,29
22228,2017-04-02,2017,4,Sunday,29
19739,2017-04-02,2017,4,Sunday,29
29439,2017-04-02,2017,4,Sunday,29
26014,2017-04-02,2017,4,Sunday,29
16687,2017-04-02,2017,4,Sunday,29
3569,2017-04-02,2017,4,Sunday,29
4887,2017-04-02,2017,4,Sunday,29
21390,2017-04-02,2017,4,Sunday,29
7971,2017-04-02,2017,4,Sunday,29
20499,2017-04-02,2017,4,Sunday,29
7199,2017-04-02,2017,4,Sunday,29
3283,2017-04-02,2017,4,Sunday,29
9889,2017-04-02,2017,4,Sunday,29
4606,2017-04-02,2017,4,Sunday,29
13159,2017-04-02,2017,4,Sunday,29
15290,2017-04-02,2017,4,Sunday,29
6167,2017-04-02,2017,4,Sunday,29
25663,2017-04-02,2017,4,Sunday,29
12799,2017-04-02,2017,4,Sunday,29
27232,2017-04-02,2017,4,Sunday,29
14935,2017-04-03,2017,4,Monday,23
99,2017-04-03,2017,4,Monday,23
27821,2017-04-03,2017,4,Monday,23
9059,2017-04-03,2017,4,Monday,23
14297,2017-04-03,2017,4,Monday,23
25028,2017-04-03,2017,4,Monday,23
11023,2017-04-03,2017,4,Monday,23
1560,2017-04-03,2017,4,Monday,23
9956,2017-04-03,2017,4,Monday,23
4954,2017-04-03,2017,4,Monday,23
27158,2017-04-03,2017,4,Monday,23
13507,2017-04-03,2017,4,Monday,23
18807,2017-04-03,2017,4,Monday,23
5477,2017-04-03,2017,4,Monday,23
17480,2017-04-03,2017,4,Monday,23
28056,2017-04-03,2017,4,Monday,23
29821,2017-04-03,2017,4,Monday,23
24102,2017-04-03,2017,4,Monday,23
21674,2017-04-03,2017,4,Monday,23
22830,2017-04-03,2017,4,Monday,23
11083,2017-04-03,2017,4,Monday,23
18736,2017-04-03,2017,4,Monday,23
20174,2017-04-03,2017,4,Monday,23
22024,2017-04-04,2017,4,Tuesday,23
18288,2017-04-04,2017,4,Tuesday,23
1227,2017-04-04,2017,4,Tuesday,23
3579,2017-04-04,2017,4,Tuesday,23
2560,2017-04-04,2017,4,Tuesday,23
1761,2017-04-04,2017,4,Tuesday,23
18293,2017-04-04,2017,4,Tuesday,23
18792,2017-04-04,2017,4,Tuesday,23
22224,2017-04-04,2017,4,Tuesday,23
24197,2017-04-04,2017,4,Tuesday,23
14197,2017-04-04,2017,4,Tuesday,23
23684,2017-04-04,2017,4,Tuesday,23
29623,2017-04-04,2017,4,Tuesday,23
10404,2017-04-04,2017,4,Tuesday,23
4310,2017-04-04,2017,4,Tuesday,23
11938,2017-04-04,2017,4,Tuesday,23
24819,2017-04-04,2017,4,Tuesday,23
30516,2017-04-04,2017,4,Tuesday,23
11008,2017-04-04,2017,4,Tuesday,23
2855,2017-04-04,2017,4,Tuesday,23
178,2017-04-04,2017,4,Tuesday,23
14334,2017-04-04,2017,4,Tuesday,23
16368,2017-04-04,2017,4,Tuesday,23
27305,2017-04-05,2017,4,Wednesday,16
23662,2017-04-05,2017,4,Wednesday,16
2537,2017-04-05,2017,4,Wednesday,16
26173,2017-04-05,2017,4,Wednesday,16
2715,2017-04-05,2017,4,Wednesday,16
29066,2017-04-05,2017,4,Wednesday,16
9400,2017-04-05,2017,4,Wednesday,16
27661,2017-04-05,2017,4,Wednesday,16
30772,2017-04-05,2017,4,Wednesday,16
20918,2017-04-05,2017,4,Wednesday,16
4443,2017-04-05,2017,4,Wednesday,16
5783,2017-04-05,2017,4,Wednesday,16
28184,2017-04-05,2017,4,Wednesday,16
11132,2017-04-05,2017,4,Wednesday,16
10700,2017-04-05,2017,4,Wednesday,16
2883,2017-04-05,2017,4,Wednesday,16
8391,2017-04-06,2017,4,Thursday,16
16642,2017-04-06,2017,4,Thursday,16
4164,2017-04-06,2017,4,Thursday,16
21010,2017-04-06,2017,4,Thursday,16
15342,2017-04-06,2017,4,Thursday,16
13903,2017-04-06,2017,4,Thursday,16
24811,2017-04-06,2017,4,Thursday,16
28672,2017-04-06,2017,4,Thursday,16
14673,2017-04-06,2017,4,Thursday,16
14700,2017-04-06,2017,4,Thursday,16
15557,2017-04-06,2017,4,Thursday,16
11757,2017-04-06,2017,4,Thursday,16
14100,2017-04-06,2017,4,Thursday,16
23956,2017-04-06,2017,4,Thursday,16
3880,2017-04-06,2017,4,Thursday,16
10665,2017-04-06,2017,4,Thursday,16
28560,2017-04-07,2017,4,Friday,15
5680,2017-04-07,2017,4,Friday,15
14486,2017-04-07,2017,4,Friday,15
7342,2017-04-07,2017,4,Friday,15
7972,2017-04-07,2017,4,Friday,15
16725,2017-04-07,2017,4,Friday,15
20274,2017-04-07,2017,4,Friday,15
30000,2017-04-07,2017,4,Friday,15
12884,2017-04-07,2017,4,Friday,15
7649,2017-04-07,2017,4,Friday,15
527,2017-04-07,2017,4,Friday,15
9775,2017-04-07,2017,4,Friday,15
7057,2017-04-07,2017,4,Friday,15
30580,2017-04-07,2017,4,Friday,15
25397,2017-04-07,2017,4,Friday,15
9031,2017-04-08,2017,4,Saturday,22
27991,2017-04-08,2017,4,Saturday,22
23431,2017-04-08,2017,4,Saturday,22
10007,2017-04-08,2017,4,Saturday,22
11194,2017-04-08,2017,4,Saturday,22
27984,2017-04-08,2017,4,Saturday,22
18656,2017-04-08,2017,4,Saturday,22
29291,2017-04-08,2017,4,Saturday,22
22206,2017-04-08,2017,4,Saturday,22
1039,2017-04-08,2017,4,Saturday,22
12358,2017-04-08,2017,4,Saturday,22
21019,2017-04-08,2017,4,Saturday,22
6820,2017-04-08,2017,4,Saturday,22
29103,2017-04-08,2017,4,Saturday,22
19473,2017-04-08,2017,4,Saturday,22
8535,2017-04-08,2017,4,Saturday,22
28330,2017-04-08,2017,4,Saturday,22
23819,2017-04-08,2017,4,Saturday,22
12199,2017-04-08,2017,4,Saturday,22
28214,2017-04-08,2017,4,Saturday,22
7257,2017-04-08,2017,4,Saturday,22
23911,2017-04-08,2017,4,Saturday,22
13229,2017-04-09,2017,4,Sunday,19
18344,2017-04-09,2017,4,Sunday,19
9493,2017-04-09,2017,4,Sunday,19
22895,2017-04-09,2017,4,Sunday,19
23240,2017-04-09,2017,4,Sunday,19
22834,2017-04-09,2017,4,Sunday,19
26950,2017-04-09,2017,4,Sunday,19
9050,2017-04-09,2017,4,Sunday,19
15172,2017-04-09,2017,4,Sunday,19
11398,2017-04-09,2017,4,Sunday,19
27152,2017-04-09,2017,4,Sunday,19
29165,2017-04-09,2017,4,Sunday,19
26195,2017-04-09,2017,4,Sunday,19
14426,2017-04-09,2017,4,Sunday,19
11433,2017-04-09,2017,4,Sunday,19
25628,2017-04-09,2017,4,Sunday,19
3061,2017-04-09,2017,4,Sunday,19
3417,2017-04-09,2017,4,Sunday,19
750,2017-04-09,2017,4,Sunday,19
12250,2017-04-10,2017,4,Monday,18
26231,2017-04-10,2017,4,Monday,18
6954,2017-04-10,2017,4,Monday,18
81,2017-04-10,2017,4,Monday,18
2451,2017-04-10,2017,4,Monday,18
28914,2017-04-10,2017,4,Monday,18
2354,2017-04-10,2017,4,Monday,18
16530,2017-04-10,2017,4,Monday,18
11465,2017-04-10,2017,4,Monday,18
6629,2017-04-10,2017,4,Monday,18
30106,2017-04-10,2017,4,Monday,18
25754,2017-04-10,2017,4,Monday,18
1253,2017-04-10,2017,4,Monday,18
19745,2017-04-10,2017,4,Monday,18
5712,2017-04-10,2017,4,Monday,18
21883,2017-04-10,2017,4,Monday,18
11866,2017-04-10,2017,4,Monday,18
9903,2017-04-10,2017,4,Monday,18
2087,2017-04-11,2017,4,Tuesday,9
7719,2017-04-11,2017,4,Tuesday,9
1223,2017-04-11,2017,4,Tuesday,9
25148,2017-04-11,2017,4,Tuesday,9
21445,2017-04-11,2017,4,Tuesday,9
18467,2017-04-11,2017,4,Tuesday,9
4782,2017-04-11,2017,4,Tuesday,9
6218,2017-04-11,2017,4,Tuesday,9
16409,2017-04-11,2017,4,Tuesday,9
27209,2017-04-12,2017,4,Wednesday,8
12352,2017-04-12,2017,4,Wednesday,8
7892,2017-04-12,2017,4,Wednesday,8
13071,2017-04-12,2017,4,Wednesday,8
16585,2017-04-12,2017,4,Wednesday,8
4019,2017-04-12,2017,4,Wednesday,8
23145,2017-04-12,2017,4,Wednesday,8
5284,2017-04-12,2017,4,Wednesday,8
6069,2017-04-13,2017,4,Thursday,20
6433,2017-04-13,2017,4,Thursday,20
24506,2017-04-13,2017,4,Thursday,20
895,2017-04-13,2017,4,Thursday,20
4995,2017-04-13,2017,4,Thursday,20
4545,2017-04-13,2017,4,Thursday,20
23562,2017-04-13,2017,4,Thursday,20
21109,2017-04-13,2017,4,Thursday,20
6825,2017-04-13,2017,4,Thursday,20
20298,2017-04-13,2017,4,Thursday,20
23505,2017-04-13,2017,4,Thursday,20
4322,2017-04-13,2017,4,Thursday,20
2981,2017-04-13,2017,4,Thursday,20
4306,2017-04-13,2017,4,Thursday,20
9805,2017-04-13,2017,4,Thursday,20
4499,2017-04-13,2017,4,Thursday,20
6982,2017-04-13,2017,4,Thursday,20
20313,2017-04-13,2017,4,Thursday,20
7162,2017-04-13,2017,4,Thursday,20
21501,2017-04-13,2017,4,Thursday,20
10553,2017-04-14,2017,4,Friday,16
10541,2017-04-14,2017,4,Friday,16
15924,2017-04-14,2017,4,Friday,16
11159,2017-04-14,2017,4,Friday,16
27071,2017-04-14,2017,4,Friday,16
5105,2017-04-14,2017,4,Friday,16
29217,2017-04-14,2017,4,Friday,16
21892,2017-04-14,2017,4,Friday,16
22373,2017-04-14,2017,4,Friday,16
16614,2017-04-14,2017,4,Friday,16
28278,2017-04-14,2017,4,Friday,16
15790,2017-04-14,2017,4,Friday,16
9608,2017-04-14,2017,4,Friday,16
15295,2017-04-14,2017,4,Friday,16
24511,2017-04-14,2017,4,Friday,16
20545,2017-04-14,2017,4,Friday,16
6442,2017-04-15,2017,4,Saturday,25
4674,2017-04-15,2017,4,Saturday,25
10220,2017-04-15,2017,4,Saturday,25
4356,2017-04-15,2017,4,Saturday,25
25325,2017-04-15,2017,4,Saturday,25
12824,2017-04-15,2017,4,Saturday,25
11586,2017-04-15,2017,4,Saturday,25
7163,2017-04-15,2017,4,Saturday,25
27628,2017-04-15,2017,4,Saturday,25
26340,2017-04-15,2017,4,Saturday,25
5171,2017-04-15,2017,4,Saturday,25
4465,2017-04-15,2017,4,Saturday,25
18888,2017-04-15,2017,4,Saturday,25
14325,2017-04-15,2017,4,Saturday,25
10733,2017-04-15,2017,4,Saturday,25
12757,2017-04-15,2017,4,Saturday,25
25990,2017-04-15,2017,4,Saturday,25
3694,2017-04-15,2017,4,Saturday,25
14731,2017-04-15,2017,4,Saturday,25
27306,2017-04-15,2017,4,Saturday,25
2976,2017-04-15,2017,4,Saturday,25
19330,2017-04-15,2017,4,Saturday,25
16662,2017-04-15,2017,4,Saturday,25
25058,2017-04-15,2017,4,Saturday,25
29289,2017-04-15,2017,4,Saturday,25
21164,2017-04-16,2017,4,Sunday,18
13770,2017-04-16,2017,4,Sunday,18
8923,2017-04-16,2017,4,Sunday,18
3901,2017-04-16,2017,4,Sunday,18
13370,2017-04-16,2017,4,Sunday,18
21779,2017-04-16,2017,4,Sunday,18
8508,2017-04-16,2017,4,Sunday,18
26029,2017-04-16,2017,4,Sunday,18
2416,2017-04-16,2017,4,Sunday,18
25292,2017-04-16,2017,4,Sunday,18
6802,2017-04-16,2017,4,Sunday,18
2114,2017-04-16,2017,4,Sunday,18
10253,2017-04-16,2017,4,Sunday,18
6228,2017-04-16,2017,4,Sunday,18
17623,2017-04-16,2017,4,Sunday,18
29770,2017-04-16,2017,4,Sunday,18
22937,2017-04-16,2017,4,Sunday,18
424,2017-04-16,2017,4,Sunday,18
25704,2017-04-17,2017,4,Monday,19
24473,2017-04-17,2017,4,Monday,19
8856,2017-04-17,2017,4,Monday,19
9492,2017-04-17,2017,4,Monday,19
22343,2017-04-17,2017,4,Monday,19
29773,2017-04-17,2017,4,Monday,19
11126,2017-04-17,2017,4,Monday,19
5478,2017-04-17,2017,4,Monday,19
21138,2017-04-17,2017,4,Monday,19
24180,2017-04-17,2017,4,Monday,19
30706,2017-04-17,2017,4,Monday,19
29549,2017-04-17,2017,4,Monday,19
15155,2017-04-17,2017,4,Monday,19
26154,2017-04-17,2017,4,Monday,19
17610,2017-04-17,2017,4,Monday,19
5987,2017-04-17,2017,4,Monday,19
20326,2017-04-17,2017,4,Monday,19
10523,2017-04-17,2017,4,Monday,19
30689,2017-04-17,2017,4,Monday,19
19777,2017-04-18,2017,4,Tuesday,10
2720,2017-04-18,2017,4,Tuesday,10
16947,2017-04-18,2017,4,Tuesday,10
5865,2017-04-18,2017,4,Tuesday,10
3804,2017-04-18,2017,4,Tuesday,10
10511,2017-04-18,2017,4,Tuesday,10
18697,2017-04-18,2017,4,Tuesday,10
29324,2017-04-18,2017,4,Tuesday,10
21091,2017-04-18,2017,4,Tuesday,10
868,2017-04-18,2017,4,Tuesday,10
11701,2017-04-19,2017,4,Wednesday,11
17794,2017-04-19,2017,4,Wednesday,11
14240,2017-04-19,2017,4,Wednesday,11
16163,2017-04-19,2017,4,Wednesday,11
12813,2017-04-19,2017,4,Wednesday,11
22706,2017-04-19,2017,4,Wednesday,11
19685,2017-04-19,2017,4,Wednesday,11
21071,2017-04-19,2017,4,Wednesday,11
19638,2017-04-19,2017,4,Wednesday,11
8947,2017-04-19,2017,4,Wednesday,11
15119,2017-04-19,2017,4,Wednesday,11
26729,2017-04-20,2017,4,Thursday,18
29514,2017-04-20,2017,4,Thursday,18
1563,2017-04-20,2017,4,Thursday,18
23429,2017-04-20,2017,4,Thursday,18
4605,2017-04-20,2017,4,Thursday,18
29728,2017-04-20,2017,4,Thursday,18
4404,2017-04-20,2017,4,Thursday,18
7193,2017-04-20,2017,4,Thursday,18
7837,2017-04-20,2017,4,Thursday,18
14619,2017-04-20,2017,4,Thursday,18
29311,2017-04-20,2017,4,Thursday,18
13821,2017-04-20,2017,4,Thursday,18
4402,2017-04-20,2017,4,Thursday,18
7468,2017-04-20,2017,4,Thursday,18
16544,2017-04-20,2017,4,Thursday,18
4716,2017-04-20,2017,4,Thursday,18
176,2017-04-20,2017,4,Thursday,18
19300,2017-04-20,2017,4,Thursday,18
18613,2017-04-21,2017,4,Friday,20
10629,2017-04-21,2017,4,Friday,20
29888,2017-04-21,2017,4,Friday,20
6919,2017-04-21,2017,4,Friday,20
15505,2017-04-21,2017,4,Friday,20
22572,2017-04-21,2017,4,Friday,20
7546,2017-04-21,2017,4,Friday,20
28578,2017-04-21,2017,4,Friday,20
29092,2017-04-21,2017,4,Friday,20
6316,2017-04-21,2017,4,Friday,20
7753,2017-04-21,2017,4,Friday,20
30141,2017-04-21,2017,4,Friday,20
20004,2017-04-21,2017,4,Friday,20
23302,2017-04-21,2017,4,Friday,20
15994,2017-04-21,2017,4,Friday,20
4830,2017-04-21,2017,4,Friday,20
866,2017-04-21,2017,4,Friday,20
2801,2017-04-21,2017,4,Friday,20
13939,2017-04-21,2017,4,Friday,20
8648,2017-04-21,2017,4,Friday,20
6458,2017-04-22,2017,4,Saturday,37
3230,2017-04-22,2017,4,Saturday,37
27041,2017-04-22,2017,4,Saturday,37
12349,2017-04-22,2017,4,Saturday,37
15130,2017-04-22,2017,4,Saturday,37
27202,2017-04-22,2017,4,Saturday,37
14797,2017-04-22,2017,4,Saturday,37
16961,2017-04-22,2017,4,Saturday,37
10217,2017-04-22,2017,4,Saturday,37
12438,2017-04-22,2017,4,Saturday,37
28965,2017-04-22,2017,4,Saturday,37
24871,2017-04-22,2017,4,Saturday,37
24872,2017-04-22,2017,4,Saturday,37
9532,2017-04-22,2017,4,Saturday,37
2486,2017-04-22,2017,4,Saturday,37
11779,2017-04-22,2017,4,Saturday,37
12877,2017-04-22,2017,4,Saturday,37
5952,2017-04-22,2017,4,Saturday,37
17648,2017-04-22,2017,4,Saturday,37
25914,2017-04-22,2017,4,Saturday,37
8549,2017-04-22,2017,4,Saturday,37
21907,2017-04-22,2017,4,Saturday,37
27833,2017-04-22,2017,4,Saturday,37
20551,2017-04-22,2017,4,Saturday,37
3676,2017-04-22,2017,4,Saturday,37
15944,2017-04-22,2017,4,Saturday,37
13587,2017-04-22,2017,4,Saturday,37
30240,2017-04-22,2017,4,Saturday,37
27963,2017-04-22,2017,4,Saturday,37
4168,2017-04-22,2017,4,Saturday,37
11327,2017-04-22,2017,4,Saturday,37
25360,2017-04-22,2017,4,Saturday,37
18324,2017-04-22,2017,4,Saturday,37
27849,2017-04-22,2017,4,Saturday,37
23424,2017-04-22,2017,4,Saturday,37
2863,2017-04-22,2017,4,Saturday,37
1042,2017-04-22,2017,4,Saturday,37
26533,2017-04-23,2017,4,Sunday,38
17045,2017-04-23,2017,4,Sunday,38
7306,2017-04-23,2017,4,Sunday,38
1566,2017-04-23,2017,4,Sunday,38
9771,2017-04-23,2017,4,Sunday,38
23690,2017-04-23,2017,4,Sunday,38
30202,2017-04-23,2017,4,Sunday,38
21615,2017-04-23,2017,4,Sunday,38
6085,2017-04-23,2017,4,Sunday,38
3158,2017-04-23,2017,4,Sunday,38
23681,2017-04-23,2017,4,Sunday,38
29188,2017-04-23,2017,4,Sunday,38
30730,2017-04-23,2017,4,Sunday,38
25285,2017-04-23,2017,4,Sunday,38
2905,2017-04-23,2017,4,Sunday,38
1924,2017-04-23,2017,4,Sunday,38
4567,2017-04-23,2017,4,Sunday,38
28824,2017-04-23,2017,4,Sunday,38
23343,2017-04-23,2017,4,Sunday,38
22014,2017-04-23,2017,4,Sunday,38
16016,2017-04-23,2017,4,Sunday,38
13799,2017-04-23,2017,4,Sunday,38
29807,2017-04-23,2017,4,Sunday,38
19990,2017-04-23,2017,4,Sunday,38
13781,2017-04-23,2017,4,Sunday,38
15677,2017-04-23,2017,4,Sunday,38
7786,2017-04-23,2017,4,Sunday,38
30938,2017-04-23,2017,4,Sunday,38
22507,2017-04-23,2017,4,Sunday,38
10871,2017-04-23,2017,4,Sunday,38
29497,2017-04-23,2017,4,Sunday,38
14080,2017-04-23,2017,4,Sunday,38
20138,2017-04-23,2017,4,Sunday,38
28353,2017-04-23,2017,4,Sunday,38
20809,2017-04-23,2017,4,Sunday,38
8384,2017-04-23,2017,4,Sunday,38
3598,2017-04-23,2017,4,Sunday,38
850,2017-04-23,2017,4,Sunday,38
19616,2017-04-24,2017,4,Monday,7
24301,2017-04-24,2017,4,Monday,7
3620,2017-04-24,2017,4,Monday,7
14008,2017-04-24,2017,4,Monday,7
6649,2017-04-24,2017,4,Monday,7
23156,2017-04-24,2017,4,Monday,7
1584,2017-04-24,2017,4,Monday,7
2312,2017-04-25,2017,4,Tuesday,12
21235,2017-04-25,2017,4,Tuesday,12
16797,2017-04-25,2017,4,Tuesday,12
25267,2017-04-25,2017,4,Tuesday,12
30233,2017-04-25,2017,4,Tuesday,12
884,2017-04-25,2017,4,Tuesday,12
18531,2017-04-25,2017,4,Tuesday,12
15220,2017-04-25,2017,4,Tuesday,12
21192,2017-04-25,2017,4,Tuesday,12
19581,2017-04-25,2017,4,Tuesday,12
10520,2017-04-25,2017,4,Tuesday,12
15669,2017-04-25,2017,4,Tuesday,12
11449,2017-04-26,2017,4,Wednesday,21
2275,2017-04-26,2017,4,Wednesday,21
21383,2017-04-26,2017,4,Wednesday,21
21570,2017-04-26,2017,4,Wednesday,21
2747,2017-04-26,2017,4,Wednesday,21
20459,2017-04-26,2017,4,Wednesday,21
26200,2017-04-26,2017,4,Wednesday,21
15896,2017-04-26,2017,4,Wednesday,21
25586,2017-04-26,2017,4,Wednesday,21
11729,2017-04-26,2017,4,Wednesday,21
18793,2017-04-26,2017,4,Wednesday,21
20087,2017-04-26,2017,4,Wednesday,21
6345,2017-04-26,2017,4,Wednesday,21
3239,2017-04-26,2017,4,Wednesday,21
17792,2017-04-26,2017,4,Wednesday,21
20203,2017-04-26,2017,4,Wednesday,21
24200,2017-04-26,2017,4,Wednesday,21
16383,2017-04-26,2017,4,Wednesday,21
9363,2017-04-26,2017,4,Wednesday,21
6197,2017-04-26,2017,4,Wednesday,21
22211,2017-04-26,2017,4,Wednesday,21
30004,2017-04-27,2017,4,Thursday,15
20153,2017-04-27,2017,4,Thursday,15
16957,2017-04-27,2017,4,Thursday,15
20002,2017-04-27,2017,4,Thursday,15
24630,2017-04-27,2017,4,Thursday,15
24914,2017-04-27,2017,4,Thursday,15
16047,2017-04-27,2017,4,Thursday,15
23676,2017-04-27,2017,4,Thursday,15
17382,2017-04-27,2017,4,Thursday,15
13329,2017-04-27,2017,4,Thursday,15
22696,2017-04-27,2017,4,Thursday,15
3868,2017-04-27,2017,4,Thursday,15
30527,2017-04-27,2017,4,Thursday,15
583,2017-04-27,2017,4,Thursday,15
5369,2017-04-27,2017,4,Thursday,15
7552,2017-04-28,2017,4,Friday,20
13222,2017-04-28,2017,4,Friday,20
3587,2017-04-28,2017,4,Friday,20
4428,2017-04-28,2017,4,Friday,20
9724,2017-04-28,2017,4,Friday,20
22375,2017-04-28,2017,4,Friday,20
25615,2017-04-28,2017,4,Friday,20
23181,2017-04-28,2017,4,Friday,20
19566,2017-04-28,2017,4,Friday,20
4992,2017-04-28,2017,4,Friday,20
27310,2017-04-28,2017,4,Friday,20
24659,2017-04-28,2017,4,Friday,20
17597,2017-04-28,2017,4,Friday,20
30915,2017-04-28,2017,4,Friday,20
754,2017-04-28,2017,4,Friday,20
4999,2017-04-28,2017,4,Friday,20
