,Date,year,Month,Weak,Count
253,2016-06-11,2016,6,Saturday,1
258,2017-09-09,2017,9,Saturday,1
260,2016-07-22,2016,7,Friday,1
262,2015-11-15,2015,11,Sunday,1
264,2015-06-16,2015,6,Tuesday,1
265,2016-05-18,2016,5,Wednesday,1
266,2017-04-20,2017,4,Thursday,1
269,2018-04-26,2018,4,Thursday,1
271,2017-04-04,2017,4,Tuesday,1
272,2017-03-18,2017,3,Saturday,1
273,2016-08-30,2016,8,Tuesday,1
274,2017-03-31,2017,3,Friday,1
275,2016-04-16,2016,4,Saturday,1
276,2016-08-09,2016,8,Tuesday,1
278,2017-12-23,2017,12,Saturday,1
280,2015-12-05,2015,12,Saturday,1
283,2015-12-19,2015,12,Saturday,1
286,2015-05-04,2015,5,Monday,1
288,2015-02-17,2015,2,Tuesday,1
289,2016-06-27,2016,6,Monday,1
290,2015-09-30,2015,9,Wednesday,1
295,2016-05-15,2016,5,Sunday,1
296,2017-02-25,2017,2,Saturday,1
301,2016-02-23,2016,2,Tuesday,1
302,2016-05-19,2016,5,Thursday,1
303,2016-05-15,2016,5,Sunday,1
304,2017-08-09,2017,8,Wednesday,1
305,2017-12-09,2017,12,Saturday,1
307,2014-11-15,2014,11,Saturday,1
308,2016-08-20,2016,8,Saturday,1
309,2016-06-14,2016,6,Tuesday,1
310,2015-01-06,2015,1,Tuesday,1
311,2016-04-01,2016,4,Friday,1
317,2017-05-31,2017,5,Wednesday,1
320,2016-11-13,2016,11,Sunday,1
321,2016-01-20,2016,1,Wednesday,1
322,2015-06-15,2015,6,Monday,1
323,2015-12-09,2015,12,Wednesday,1
324,2018-02-09,2018,2,Friday,1
325,2017-08-16,2017,8,Wednesday,1
326,2018-01-27,2018,1,Saturday,1
327,2016-03-12,2016,3,Saturday,1
330,2018-06-01,2018,6,Friday,1
331,2016-07-25,2016,7,Monday,1
332,2015-04-12,2015,4,Sunday,1
333,2018-02-03,2018,2,Saturday,1
335,2015-01-16,2015,1,Friday,1
336,2017-09-13,2017,9,Wednesday,1
339,2016-02-26,2016,2,Friday,1
340,2016-09-23,2016,9,Friday,1
342,2017-10-24,2017,10,Tuesday,1
343,2016-06-29,2016,6,Wednesday,1
344,2018-02-26,2018,2,Monday,1
345,2018-03-31,2018,3,Saturday,1
348,2016-07-20,2016,7,Wednesday,1
349,2017-06-26,2017,6,Monday,1
351,2018-01-30,2018,1,Tuesday,1
352,2018-01-10,2018,1,Wednesday,1
353,2018-02-01,2018,2,Thursday,1
354,2016-08-03,2016,8,Wednesday,1
355,2017-01-07,2017,1,Saturday,1
356,2015-10-21,2015,10,Wednesday,1
360,2017-07-02,2017,7,Sunday,1
361,2016-01-01,2016,1,Friday,1
362,2016-09-01,2016,9,Thursday,1
363,2016-01-05,2016,1,Tuesday,1
364,2017-08-21,2017,8,Monday,1
365,2015-11-28,2015,11,Saturday,1
368,2017-03-08,2017,3,Wednesday,1
369,2015-11-30,2015,11,Monday,1
370,2018-03-22,2018,3,Thursday,1
371,2016-03-12,2016,3,Saturday,1
374,2017-05-03,2017,5,Wednesday,1
375,2017-07-31,2017,7,Monday,1
376,2016-09-11,2016,9,Sunday,1
377,2016-05-29,2016,5,Sunday,1
378,2015-01-02,2015,1,Friday,1
379,2018-01-21,2018,1,Sunday,1
380,2018-04-04,2018,4,Wednesday,1
381,2015-06-08,2015,6,Monday,1
382,2015-11-01,2015,11,Sunday,1
383,2015-10-01,2015,10,Thursday,1
384,2016-03-27,2016,3,Sunday,1
385,2018-02-24,2018,2,Saturday,1
388,2015-07-19,2015,7,Sunday,1
389,2015-02-15,2015,2,Sunday,1
390,2017-01-22,2017,1,Sunday,1
391,2016-08-19,2016,8,Friday,1
392,2015-02-19,2015,2,Thursday,1
393,2017-03-05,2017,3,Sunday,1
394,2018-03-17,2018,3,Saturday,1
395,2017-06-21,2017,6,Wednesday,1
400,2015-01-15,2015,1,Thursday,1
401,2015-03-14,2015,3,Saturday,1
403,2016-04-25,2016,4,Monday,1
405,2016-03-15,2016,3,Tuesday,1
406,2015-04-20,2015,4,Monday,1
407,2015-01-13,2015,1,Tuesday,1
408,2015-08-09,2015,8,Sunday,1
409,2016-06-12,2016,6,Sunday,1
410,2016-05-01,2016,5,Sunday,1
411,2016-07-24,2016,7,Sunday,1
412,2018-05-15,2018,5,Tuesday,1
413,2017-01-04,2017,1,Wednesday,1
415,2017-03-05,2017,3,Sunday,1
416,2018-05-05,2018,5,Saturday,1
417,2015-10-04,2015,10,Sunday,1
418,2018-02-11,2018,2,Sunday,1
419,2015-10-09,2015,10,Friday,1
424,2015-07-18,2015,7,Saturday,1
429,2016-04-02,2016,4,Saturday,1
430,2015-06-14,2015,6,Sunday,1
431,2015-07-06,2015,7,Monday,1
433,2015-10-17,2015,10,Saturday,1
435,2015-07-11,2015,7,Saturday,1
436,2015-08-11,2015,8,Tuesday,1
437,2015-04-12,2015,4,Sunday,1
438,2016-01-22,2016,1,Friday,1
439,2016-05-15,2016,5,Sunday,1
440,2017-05-09,2017,5,Tuesday,1
441,2016-12-03,2016,12,Saturday,1
442,2017-07-08,2017,7,Saturday,1
443,2017-07-15,2017,7,Saturday,1
445,2018-07-16,2018,7,Monday,1
447,2017-02-08,2017,2,Wednesday,1
448,2016-09-25,2016,9,Sunday,1
449,2018-02-17,2018,2,Saturday,1
451,2016-07-08,2016,7,Friday,1
452,2017-01-02,2017,1,Monday,1
455,2018-05-24,2018,5,Thursday,1
456,2015-03-16,2015,3,Monday,1
459,2018-03-24,2018,3,Saturday,1
461,2016-01-03,2016,1,Sunday,1
463,2016-12-01,2016,12,Thursday,1
464,2017-04-29,2017,4,Saturday,1
465,2018-04-26,2018,4,Thursday,1
466,2015-08-19,2015,8,Wednesday,1
468,2017-01-22,2017,1,Sunday,1
469,2016-01-19,2016,1,Tuesday,1
472,2017-11-05,2017,11,Sunday,1
473,2018-06-06,2018,6,Wednesday,1
474,2018-04-29,2018,4,Sunday,1
475,2015-09-12,2015,9,Saturday,1
476,2015-05-01,2015,5,Friday,1
477,2016-12-01,2016,12,Thursday,1
478,2015-05-03,2015,5,Sunday,1
479,2017-06-21,2017,6,Wednesday,1
480,2015-04-16,2015,4,Thursday,1
481,2018-01-15,2018,1,Monday,1
482,2018-03-25,2018,3,Sunday,1
483,2015-06-30,2015,6,Tuesday,1
485,2017-05-10,2017,5,Wednesday,1
487,2017-01-11,2017,1,Wednesday,1
488,2016-03-12,2016,3,Saturday,1
489,2018-01-25,2018,1,Thursday,1
490,2015-06-30,2015,6,Tuesday,1
492,2016-06-17,2016,6,Friday,1
493,2016-07-17,2016,7,Sunday,1
497,2016-07-10,2016,7,Sunday,1
503,2016-08-26,2016,8,Friday,1
504,2016-08-03,2016,8,Wednesday,1
505,2016-01-19,2016,1,Tuesday,1
506,2016-09-06,2016,9,Tuesday,1
507,2016-10-04,2016,10,Tuesday,1
508,2016-10-02,2016,10,Sunday,1
509,2015-09-07,2015,9,Monday,1
511,2016-08-31,2016,8,Wednesday,1
514,2015-08-19,2015,8,Wednesday,1
515,2015-06-06,2015,6,Saturday,1
517,2016-06-26,2016,6,Sunday,1
518,2016-03-27,2016,3,Sunday,1
519,2017-11-11,2017,11,Saturday,1
520,2015-09-19,2015,9,Saturday,1
522,2016-03-13,2016,3,Sunday,1
523,2016-11-11,2016,11,Friday,1
525,2018-03-04,2018,3,Sunday,1
526,2015-05-19,2015,5,Tuesday,1
529,2017-05-21,2017,5,Sunday,1
530,2016-02-13,2016,2,Saturday,1
532,2018-06-02,2018,6,Saturday,1
533,2017-08-05,2017,8,Saturday,1
534,2018-01-27,2018,1,Saturday,1
535,2015-12-07,2015,12,Monday,1
536,2015-03-10,2015,3,Tuesday,1
537,2017-01-20,2017,1,Friday,1
538,2016-01-15,2016,1,Friday,1
539,2017-10-03,2017,10,Tuesday,1
540,2017-02-02,2017,2,Thursday,1
541,2016-03-16,2016,3,Wednesday,1
543,2016-12-04,2016,12,Sunday,1
544,2016-06-01,2016,6,Wednesday,1
546,2016-06-03,2016,6,Friday,1
547,2018-01-19,2018,1,Friday,1
548,2015-01-02,2015,1,Friday,1
550,2016-05-01,2016,5,Sunday,1
551,2015-02-24,2015,2,Tuesday,1
552,2016-06-26,2016,6,Sunday,1
553,2018-05-09,2018,5,Wednesday,1
554,2018-01-07,2018,1,Sunday,1
555,2018-01-21,2018,1,Sunday,1
557,2015-05-02,2015,5,Saturday,1
559,2016-10-06,2016,10,Thursday,1
560,2015-07-07,2015,7,Tuesday,1
561,2017-07-16,2017,7,Sunday,1
562,2017-06-03,2017,6,Saturday,1
563,2015-02-21,2015,2,Saturday,1
564,2016-09-22,2016,9,Thursday,1
565,2017-02-25,2017,2,Saturday,1
568,2017-06-20,2017,6,Tuesday,1
569,2017-03-16,2017,3,Thursday,1
570,2016-04-17,2016,4,Sunday,1
571,2016-04-01,2016,4,Friday,1
572,2015-07-02,2015,7,Thursday,1
573,2015-06-28,2015,6,Sunday,1
575,2017-11-01,2017,11,Wednesday,1
578,2016-08-21,2016,8,Sunday,1
579,2015-04-28,2015,4,Tuesday,1
580,2018-05-15,2018,5,Tuesday,1
584,2015-01-04,2015,1,Sunday,1
585,2017-10-21,2017,10,Saturday,1
586,2016-03-21,2016,3,Monday,1
587,2018-03-18,2018,3,Sunday,1
588,2016-07-02,2016,7,Saturday,1
589,2015-08-02,2015,8,Sunday,1
590,2016-07-10,2016,7,Sunday,1
591,2016-11-09,2016,11,Wednesday,1
592,2016-03-16,2016,3,Wednesday,1
593,2017-06-16,2017,6,Friday,1
594,2018-05-11,2018,5,Friday,1
595,2016-08-14,2016,8,Sunday,1
597,2017-01-19,2017,1,Thursday,1
598,2016-01-30,2016,1,Saturday,1
604,2017-03-04,2017,3,Saturday,1
605,2015-06-24,2015,6,Wednesday,1
606,2016-03-10,2016,3,Thursday,1
609,2015-06-02,2015,6,Tuesday,1
610,2016-03-04,2016,3,Friday,1
611,2017-06-22,2017,6,Thursday,1
612,2016-11-03,2016,11,Thursday,1
613,2017-07-25,2017,7,Tuesday,1
614,2017-05-25,2017,5,Thursday,1
616,2015-01-17,2015,1,Saturday,1
618,2015-01-04,2015,1,Sunday,1
621,2018-01-04,2018,1,Thursday,1
622,2016-08-17,2016,8,Wednesday,1
623,2016-04-08,2016,4,Friday,1
625,2017-08-11,2017,8,Friday,1
627,2017-07-10,2017,7,Monday,1
628,2015-03-31,2015,3,Tuesday,1
629,2016-01-03,2016,1,Sunday,1
632,2017-08-12,2017,8,Saturday,1
633,2015-08-19,2015,8,Wednesday,1
634,2016-02-13,2016,2,Saturday,1
637,2017-03-04,2017,3,Saturday,1
639,2017-04-16,2017,4,Sunday,1
640,2017-06-09,2017,6,Friday,1
641,2017-10-20,2017,10,Friday,1
643,2016-11-12,2016,11,Saturday,1
644,2018-04-21,2018,4,Saturday,1
645,2017-06-09,2017,6,Friday,1
646,2015-11-01,2015,11,Sunday,1
648,2015-05-20,2015,5,Wednesday,1
649,2015-05-07,2015,5,Thursday,1
650,2015-12-06,2015,12,Sunday,1
651,2015-12-14,2015,12,Monday,1
652,2014-06-18,2014,6,Wednesday,1
653,2017-05-28,2017,5,Sunday,1
654,2016-03-20,2016,3,Sunday,1
656,2015-06-30,2015,6,Tuesday,1
659,2015-06-13,2015,6,Saturday,1
660,2017-07-13,2017,7,Thursday,1
661,2016-03-13,2016,3,Sunday,1
662,2017-07-10,2017,7,Monday,1
663,2016-05-14,2016,5,Saturday,1
665,2016-02-07,2016,2,Sunday,1
666,2015-06-30,2015,6,Tuesday,1
668,2015-05-21,2015,5,Thursday,1
670,2016-11-08,2016,11,Tuesday,1
673,2016-09-22,2016,9,Thursday,1
675,2016-02-12,2016,2,Friday,1
676,2015-05-01,2015,5,Friday,1
677,2015-10-23,2015,10,Friday,1
678,2017-03-03,2017,3,Friday,1
681,2017-08-19,2017,8,Saturday,1
682,2017-11-29,2017,11,Wednesday,1
683,2016-06-17,2016,6,Friday,1
684,2015-08-02,2015,8,Sunday,1
686,2016-10-08,2016,10,Saturday,1
687,2018-05-28,2018,5,Monday,1
688,2018-01-26,2018,1,Friday,1
689,2017-06-03,2017,6,Saturday,1
690,2016-12-04,2016,12,Sunday,1
692,2018-05-12,2018,5,Saturday,1
694,2016-11-02,2016,11,Wednesday,1
695,2017-08-05,2017,8,Saturday,1
696,2015-11-05,2015,11,Thursday,1
697,2017-09-29,2017,9,Friday,1
699,2017-01-21,2017,1,Saturday,1
700,2015-01-04,2015,1,Sunday,1
701,2015-06-13,2015,6,Saturday,1
702,2018-03-15,2018,3,Thursday,1
703,2015-12-11,2015,12,Friday,1
708,2017-04-29,2017,4,Saturday,1
709,2015-06-06,2015,6,Saturday,1
710,2015-09-18,2015,9,Friday,1
711,2017-05-09,2017,5,Tuesday,1
714,2017-08-18,2017,8,Friday,1
715,2015-03-22,2015,3,Sunday,1
716,2017-01-29,2017,1,Sunday,1
717,2015-11-27,2015,11,Friday,1
720,2015-11-10,2015,11,Tuesday,1
721,2016-10-20,2016,10,Thursday,1
722,2018-04-22,2018,4,Sunday,1
723,2016-01-18,2016,1,Monday,1
724,2018-03-06,2018,3,Tuesday,1
726,2017-06-11,2017,6,Sunday,1
728,2016-03-12,2016,3,Saturday,1
730,2015-10-15,2015,10,Thursday,1
731,2018-03-17,2018,3,Saturday,1
732,2016-04-16,2016,4,Saturday,1
733,2015-11-14,2015,11,Saturday,1
734,2016-03-27,2016,3,Sunday,1
735,2015-08-08,2015,8,Saturday,1
736,2015-12-12,2015,12,Saturday,1
739,2015-01-07,2015,1,Wednesday,1
741,2014-12-31,2014,12,Wednesday,1
744,2018-01-21,2018,1,Sunday,1
745,2015-06-19,2015,6,Friday,1
747,2015-05-23,2015,5,Saturday,1
748,2016-11-25,2016,11,Friday,1
749,2018-01-26,2018,1,Friday,1
751,2016-08-20,2016,8,Saturday,1
753,2016-08-01,2016,8,Monday,1
754,2016-05-25,2016,5,Wednesday,1
756,2016-05-17,2016,5,Tuesday,1
757,2018-02-26,2018,2,Monday,1
758,2015-06-01,2015,6,Monday,1
759,2014-12-29,2014,12,Monday,1
760,2015-07-08,2015,7,Wednesday,1
762,2017-05-23,2017,5,Tuesday,1
763,2015-06-14,2015,6,Sunday,1
764,2017-08-23,2017,8,Wednesday,1
765,2018-04-22,2018,4,Sunday,1
767,2015-11-07,2015,11,Saturday,1
770,2015-10-01,2015,10,Thursday,1
771,2017-07-01,2017,7,Saturday,1
772,2016-09-26,2016,9,Monday,1
774,2015-04-06,2015,4,Monday,1
776,2017-11-04,2017,11,Saturday,1
778,2017-03-29,2017,3,Wednesday,1
780,2016-08-13,2016,8,Saturday,1
782,2015-10-01,2015,10,Thursday,1
783,2015-04-07,2015,4,Tuesday,1
784,2016-09-16,2016,9,Friday,1
786,2016-10-07,2016,10,Friday,1
789,2015-02-21,2015,2,Saturday,1
790,2017-05-26,2017,5,Friday,1
791,2017-04-07,2017,4,Friday,1
793,2015-04-21,2015,4,Tuesday,1
794,2015-03-20,2015,3,Friday,1
795,2018-05-09,2018,5,Wednesday,1
796,2017-01-28,2017,1,Saturday,1
798,2015-07-07,2015,7,Tuesday,1
799,2015-07-03,2015,7,Friday,1
803,2017-07-13,2017,7,Thursday,1
807,2016-01-16,2016,1,Saturday,1
808,2015-04-09,2015,4,Thursday,1
809,2018-03-12,2018,3,Monday,1
811,2017-07-09,2017,7,Sunday,1
812,2015-06-20,2015,6,Saturday,1
813,2015-08-31,2015,8,Monday,1
814,2015-07-20,2015,7,Monday,1
817,2016-04-23,2016,4,Saturday,1
818,2016-10-28,2016,10,Friday,1
820,2016-11-28,2016,11,Monday,1
821,2017-03-26,2017,3,Sunday,1
822,2015-07-11,2015,7,Saturday,1
823,2015-07-18,2015,7,Saturday,1
824,2016-05-29,2016,5,Sunday,1
825,2017-10-10,2017,10,Tuesday,1
827,2017-06-27,2017,6,Tuesday,1
829,2016-10-27,2016,10,Thursday,1
830,2015-07-18,2015,7,Saturday,1
831,2015-07-20,2015,7,Monday,1
833,2015-11-15,2015,11,Sunday,1
834,2015-10-11,2015,10,Sunday,1
836,2015-04-08,2015,4,Wednesday,1
837,2016-07-05,2016,7,Tuesday,1
838,2015-06-21,2015,6,Sunday,1
839,2017-07-09,2017,7,Sunday,1
840,2016-03-07,2016,3,Monday,1
842,2016-03-21,2016,3,Monday,1
843,2015-12-03,2015,12,Thursday,1
845,2018-04-29,2018,4,Sunday,1
846,2016-04-19,2016,4,Tuesday,1
847,2017-01-02,2017,1,Monday,1
850,2017-09-10,2017,9,Sunday,1
851,2017-09-01,2017,9,Friday,1
852,2016-09-24,2016,9,Saturday,1
853,2015-12-04,2015,12,Friday,1
855,2015-02-12,2015,2,Thursday,1
856,2015-05-24,2015,5,Sunday,1
857,2015-06-13,2015,6,Saturday,1
858,2015-03-20,2015,3,Friday,1
860,2016-03-01,2016,3,Tuesday,1
862,2016-07-22,2016,7,Friday,1
864,2017-02-19,2017,2,Sunday,1
866,2016-06-04,2016,6,Saturday,1
867,2015-02-10,2015,2,Tuesday,1
868,2014-12-07,2014,12,Sunday,1
869,2018-04-16,2018,4,Monday,1
871,2016-01-12,2016,1,Tuesday,1
872,2017-05-10,2017,5,Wednesday,1
873,2017-04-27,2017,4,Thursday,1
875,2016-12-02,2016,12,Friday,1
876,2017-10-12,2017,10,Thursday,1
877,2016-01-10,2016,1,Sunday,1
878,2015-10-16,2015,10,Friday,1
879,2017-09-28,2017,9,Thursday,1
880,2015-09-14,2015,9,Monday,1
881,2017-03-01,2017,3,Wednesday,1
882,2015-03-16,2015,3,Monday,1
883,2017-08-31,2017,8,Thursday,1
888,2018-04-02,2018,4,Monday,1
889,2015-05-31,2015,5,Sunday,1
890,2016-05-07,2016,5,Saturday,1
892,2016-06-04,2016,6,Saturday,1
896,2015-06-27,2015,6,Saturday,1
898,2018-02-04,2018,2,Sunday,1
900,2016-12-04,2016,12,Sunday,1
901,2015-04-17,2015,4,Friday,1
902,2016-05-21,2016,5,Saturday,1
903,2017-11-10,2017,11,Friday,1
905,2017-06-04,2017,6,Sunday,1
907,2016-09-09,2016,9,Friday,1
908,2017-10-19,2017,10,Thursday,1
911,2016-05-23,2016,5,Monday,1
913,2017-05-10,2017,5,Wednesday,1
914,2015-02-25,2015,2,Wednesday,1
916,2015-03-08,2015,3,Sunday,1
918,2017-07-14,2017,7,Friday,1
919,2015-06-05,2015,6,Friday,1
920,2016-07-11,2016,7,Monday,1
922,2017-01-13,2017,1,Friday,1
925,2018-01-11,2018,1,Thursday,1
926,2014-12-15,2014,12,Monday,1
927,2017-02-11,2017,2,Saturday,1
928,2015-03-04,2015,3,Wednesday,1
929,2015-11-02,2015,11,Monday,1
930,2016-09-25,2016,9,Sunday,1
932,2016-07-14,2016,7,Thursday,1
934,2017-12-27,2017,12,Wednesday,1
935,2015-05-15,2015,5,Friday,1
936,2016-10-14,2016,10,Friday,1
939,2018-02-12,2018,2,Monday,1
940,2015-07-25,2015,7,Saturday,1
941,2015-01-17,2015,1,Saturday,1
942,2015-01-17,2015,1,Saturday,1
943,2017-01-08,2017,1,Sunday,1
945,2017-07-30,2017,7,Sunday,1
946,2018-01-12,2018,1,Friday,1
947,2016-10-15,2016,10,Saturday,1
948,2016-02-17,2016,2,Wednesday,1
949,2015-07-19,2015,7,Sunday,1
950,2018-02-04,2018,2,Sunday,1
952,2016-07-02,2016,7,Saturday,1
953,2017-03-18,2017,3,Saturday,1
954,2017-10-01,2017,10,Sunday,1
956,2018-05-25,2018,5,Friday,1
957,2015-05-28,2015,5,Thursday,1
958,2014-07-24,2014,7,Thursday,1
960,2017-06-12,2017,6,Monday,1
961,2016-11-04,2016,11,Friday,1
962,2016-08-15,2016,8,Monday,1
963,2015-10-17,2015,10,Saturday,1
964,2018-04-17,2018,4,Tuesday,1
965,2017-06-05,2017,6,Monday,1
966,2017-08-22,2017,8,Tuesday,1
968,2016-08-28,2016,8,Sunday,1
969,2016-12-30,2016,12,Friday,1
970,2018-01-26,2018,1,Friday,1
971,2017-02-19,2017,2,Sunday,1
972,2016-08-15,2016,8,Monday,1
973,2016-05-02,2016,5,Monday,1
975,2016-07-30,2016,7,Saturday,1
976,2017-09-02,2017,9,Saturday,1
977,2015-01-03,2015,1,Saturday,1
978,2017-08-14,2017,8,Monday,1
980,2016-08-28,2016,8,Sunday,1
981,2018-03-28,2018,3,Wednesday,1
983,2017-01-15,2017,1,Sunday,1
984,2017-10-31,2017,10,Tuesday,1
985,2017-01-04,2017,1,Wednesday,1
986,2016-05-22,2016,5,Sunday,1
987,2015-03-15,2015,3,Sunday,1
991,2018-01-08,2018,1,Monday,1
992,2015-11-07,2015,11,Saturday,1
994,2017-12-17,2017,12,Sunday,1
996,2018-05-12,2018,5,Saturday,1
1000,2015-10-23,2015,10,Friday,1
1001,2018-02-18,2018,2,Sunday,1
1002,2015-06-20,2015,6,Saturday,1
1003,2015-02-01,2015,2,Sunday,1
1005,2018-03-23,2018,3,Friday,1
1007,2015-07-31,2015,7,Friday,1
1008,2016-05-18,2016,5,Wednesday,1
1009,2018-02-01,2018,2,Thursday,1
1012,2015-06-15,2015,6,Monday,1
1013,2016-02-21,2016,2,Sunday,1
1016,2018-04-07,2018,4,Saturday,1
1017,2015-08-07,2015,8,Friday,1
1018,2014-12-15,2014,12,Monday,1
1019,2015-10-11,2015,10,Sunday,1
1020,2015-05-09,2015,5,Saturday,1
1026,2017-08-25,2017,8,Friday,1
1028,2016-02-14,2016,2,Sunday,1
1029,2015-08-29,2015,8,Saturday,1
1031,2015-10-01,2015,10,Thursday,1
1032,2016-01-10,2016,1,Sunday,1
1033,2016-07-01,2016,7,Friday,1
1034,2016-09-19,2016,9,Monday,1
1036,2016-01-11,2016,1,Monday,1
1037,2016-02-12,2016,2,Friday,1
1038,2015-05-23,2015,5,Saturday,1
1039,2016-09-14,2016,9,Wednesday,1
1040,2015-05-16,2015,5,Saturday,1
1041,2015-11-08,2015,11,Sunday,1
1042,2017-07-31,2017,7,Monday,1
1043,2018-03-05,2018,3,Monday,1
1044,2015-10-29,2015,10,Thursday,1
1046,2017-07-03,2017,7,Monday,1
1047,2015-09-12,2015,9,Saturday,1
1048,2017-06-25,2017,6,Sunday,1
1051,2015-05-23,2015,5,Saturday,1
1054,2016-06-17,2016,6,Friday,1
1055,2017-03-01,2017,3,Wednesday,1
1056,2015-01-10,2015,1,Saturday,1
1057,2018-05-08,2018,5,Tuesday,1
1059,2018-04-22,2018,4,Sunday,1
1060,2015-01-20,2015,1,Tuesday,1
1062,2017-08-14,2017,8,Monday,1
1063,2015-03-29,2015,3,Sunday,1
1064,2016-09-11,2016,9,Sunday,1
1067,2016-05-11,2016,5,Wednesday,1
1068,2015-06-25,2015,6,Thursday,1
1070,2016-12-09,2016,12,Friday,1
1073,2018-02-08,2018,2,Thursday,1
1074,2015-05-16,2015,5,Saturday,1
1075,2015-10-24,2015,10,Saturday,1
1077,2017-07-01,2017,7,Saturday,1
1078,2015-07-01,2015,7,Wednesday,1
1079,2017-07-16,2017,7,Sunday,1
1083,2017-05-11,2017,5,Thursday,1
1084,2016-02-01,2016,2,Monday,1
1085,2017-09-17,2017,9,Sunday,1
1091,2016-05-30,2016,5,Monday,1
1092,2015-09-13,2015,9,Sunday,1
1093,2016-03-28,2016,3,Monday,1
1094,2016-10-30,2016,10,Sunday,1
1096,2017-07-01,2017,7,Saturday,1
1097,2017-07-07,2017,7,Friday,1
1101,2016-06-23,2016,6,Thursday,1
1102,2016-06-20,2016,6,Monday,1
1104,2017-03-17,2017,3,Friday,1
1105,2017-07-18,2017,7,Tuesday,1
1106,2018-05-05,2018,5,Saturday,1
1107,2015-09-11,2015,9,Friday,1
1109,2015-10-30,2015,10,Friday,1
1110,2014-12-10,2014,12,Wednesday,1
1112,2018-02-04,2018,2,Sunday,1
1113,2015-07-15,2015,7,Wednesday,1
1114,2016-06-04,2016,6,Saturday,1
1115,2015-02-25,2015,2,Wednesday,1
1116,2016-08-05,2016,8,Friday,1
1117,2018-05-28,2018,5,Monday,1
1118,2016-05-19,2016,5,Thursday,1
1119,2017-06-04,2017,6,Sunday,1
1120,2016-05-29,2016,5,Sunday,1
1122,2016-07-16,2016,7,Saturday,1
1123,2015-12-16,2015,12,Wednesday,1
1124,2017-04-09,2017,4,Sunday,1
1127,2014-11-29,2014,11,Saturday,1
1128,2015-09-15,2015,9,Tuesday,1
1129,2017-07-16,2017,7,Sunday,1
1131,2017-04-28,2017,4,Friday,1
1132,2016-08-20,2016,8,Saturday,1
1134,2016-07-05,2016,7,Tuesday,1
1136,2016-03-13,2016,3,Sunday,1
1138,2017-08-27,2017,8,Sunday,1
1141,2015-05-17,2015,5,Sunday,1
1142,2016-08-22,2016,8,Monday,1
1143,2015-06-10,2015,6,Wednesday,1
1144,2016-03-19,2016,3,Saturday,1
1145,2018-02-23,2018,2,Friday,1
1146,2017-06-17,2017,6,Saturday,1
1149,2017-09-14,2017,9,Thursday,1
1150,2015-11-06,2015,11,Friday,1
1151,2017-07-12,2017,7,Wednesday,1
1152,2016-06-17,2016,6,Friday,1
1153,2014-11-13,2014,11,Thursday,1
1155,2016-11-28,2016,11,Monday,1
1156,2018-01-21,2018,1,Sunday,1
1157,2015-09-22,2015,9,Tuesday,1
1158,2015-07-12,2015,7,Sunday,1
1160,2015-08-03,2015,8,Monday,1
1161,2016-10-15,2016,10,Saturday,1
1162,2015-01-03,2015,1,Saturday,1
1164,2014-08-31,2014,8,Sunday,1
1165,2015-06-09,2015,6,Tuesday,1
1166,2016-01-12,2016,1,Tuesday,1
1167,2015-10-03,2015,10,Saturday,1
1168,2015-07-31,2015,7,Friday,1
1171,2018-05-19,2018,5,Saturday,1
1172,2015-11-08,2015,11,Sunday,1
1175,2017-06-01,2017,6,Thursday,1
1176,2015-06-09,2015,6,Tuesday,1
1177,2016-04-19,2016,4,Tuesday,1
1178,2016-01-25,2016,1,Monday,1
1179,2017-01-29,2017,1,Sunday,1
1180,2015-10-19,2015,10,Monday,1
1181,2016-01-18,2016,1,Monday,1
1182,2018-04-29,2018,4,Sunday,1
1184,2015-12-31,2015,12,Thursday,1
1185,2016-09-11,2016,9,Sunday,1
1186,2018-02-03,2018,2,Saturday,1
1187,2015-08-10,2015,8,Monday,1
1188,2016-05-01,2016,5,Sunday,1
1189,2017-04-29,2017,4,Saturday,1
1191,2015-09-10,2015,9,Thursday,1
1192,2018-02-28,2018,2,Wednesday,1
1193,2015-09-02,2015,9,Wednesday,1
1194,2018-05-13,2018,5,Sunday,1
1195,2017-06-18,2017,6,Sunday,1
1198,2017-07-22,2017,7,Saturday,1
1201,2016-04-22,2016,4,Friday,1
1202,2018-04-08,2018,4,Sunday,1
1205,2017-09-20,2017,9,Wednesday,1
1206,2015-12-16,2015,12,Wednesday,1
1208,2016-11-05,2016,11,Saturday,1
1212,2015-11-20,2015,11,Friday,1
1213,2015-02-15,2015,2,Sunday,1
1214,2015-10-07,2015,10,Wednesday,1
1219,2015-04-08,2015,4,Wednesday,1
1220,2015-08-01,2015,8,Saturday,1
1221,2016-09-24,2016,9,Saturday,1
1222,2016-07-09,2016,7,Saturday,1
1225,2017-06-17,2017,6,Saturday,1
1226,2015-07-24,2015,7,Friday,1
1227,2016-07-18,2016,7,Monday,1
1228,2017-06-03,2017,6,Saturday,1
1229,2014-11-01,2014,11,Saturday,1
1230,2018-06-11,2018,6,Monday,1
1231,2016-09-08,2016,9,Thursday,1
1232,2015-12-02,2015,12,Wednesday,1
1233,2015-06-06,2015,6,Saturday,1
1239,2015-06-16,2015,6,Tuesday,1
1240,2015-05-05,2015,5,Tuesday,1
1242,2016-06-26,2016,6,Sunday,1
1243,2018-05-14,2018,5,Monday,1
